,overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
3231873,5.0,,True,"08 31, 2015",A363QM3W7L36W8,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,love,Five Stars,1440979200,
3231874,4.0,,True,"08 30, 2015",A1EY5PK3HEQGW6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},vannguyen,good for price,Four Stars,1440892800,
3231875,2.0,,True,"08 30, 2015",ADD3HAMJNZ5SX,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ruhltech Services Inc. llc,"I like the compact size of the keyboard and mouse, however, both the mouse and keyboard have delay issues. Would not recommend this product!",I like the compact size of the keyboard and mouse,1440892800,
3231876,5.0,,True,"08 29, 2015",A2A6LDCCZJM2TY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ed,worked with both Ubuntu & Win 7.,Five Stars,1440806400,
3231877,5.0,,True,"08 29, 2015",A3CCITVF0WL6KE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},A. Ramos,"I like it a lot and also, the price is good.",Five Stars,1440806400,
3231878,5.0,,True,"08 28, 2015",A1A7JGF84AFOZY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Johann Gunn,This works very well with my android tv box!  Love it!  Batteries still good after a lot of use!,Good with my android tv box!,1440720000,
3231879,5.0,,True,"08 28, 2015",A2A852YWC15XUA,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Zelig,"Works like a charm, ergonomic, one USB dongle, what's there not to love?",Five Stars,1440720000,
3231880,1.0,,True,"08 28, 2015",A1S1Q3ZFIVON9C,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Lucy from OK,"(Update 9/17/2017) I lowed the rating to 1 star because after almost 2 months both mouse and keyboard became so unresponsive I had to replace them.

I had used this combo for only one month but they became unresponsive. First everything was great. One month later, they became unresponsive.  I've tried turning on and off the keyboard,  unplugging and re-inserting the USB plug several times. It helped but I am tired of doing so.",NOT responsive after 1 month,1440720000,
3231881,5.0,,True,"08 28, 2015",A3IO2CZO622YSB,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},frozeninferno,"Love this setup, I use this at work so I am on it daily. No complaints at all really. Still using the batteries that it came with when I bought it and I hardly ever remember to actually turn the mouser and keyboard off. Very comfortable keyboard. Great price too.",Love this setup,1440720000,
3231882,5.0,,True,"08 27, 2015",A3H9Q79L5NA8H4,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ramkumar,"Easy to install, worked straight out of the box. I have moved it between machines several times, and it picks up pretty fast. The keys are nicely spaced for the elderly person I got it for. She loves it. Mouse is also light weight, and fits in a small-medium hand well. Not too small or big.",Good product,1440633600,
3231883,4.0,,True,"08 27, 2015",A1SX1EWYH8XJCE,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},JosD,works as expected from logitech...good company,good,1440633600,
3231884,2.0,,True,"08 27, 2015",A1DBZ4T1DAOCC1,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},U SUCK,ITS OK I DONT USE IT I BOUGHT IT FOR SOMEONE ELSE IN MY OFFICE,Two Stars,1440633600,
3231885,5.0,,True,"08 26, 2015",AVNYFUI81NVWC,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Kyle,"Considering the price, I couldn't be happier. Works perfectly, the keyboard isn't teeny tiny, the mouse is reasonably-sized, and they connect via a single dongle. Battery, so far, has lasted well and I expect it to last months longer.",I couldn't be happier. Works perfectly,1440547200,
3231886,5.0,,True,"08 26, 2015",A1JYMAJXBC0VI7,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Steven S. Weston,"It's so nice to get rid of two cords on my desk, especially the mouse cord.",Go Wireless,1440547200,
3231887,5.0,,True,"08 26, 2015",A39XPEN7S2RJZU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Larry Scharnweber,Connected effortlessly to my Mac works great!,Five Stars,1440547200,
3231888,5.0,,True,"08 25, 2015",A3KKADE1AG5XS5,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Buyer,Bought this to control my PC while using my TV as a monitor to watch movies on the big screen. Works perfectly still have yet to change the batteries which is a good thing. Nothing more to say really practical and useful.,... PC while using my TV as a monitor towatch movies on the big screen,1440460800,
3231889,3.0,,True,"08 25, 2015",A3N8I1H5W8QNM0,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Sea-Stache,For some reason the print screen key is sticky. I know that sounds a bit specific but I honestly bought this so I could take pictures of my video gameplay.,For some reason the print screen key is sticky. ...,1440460800,
3231890,5.0,,True,"08 25, 2015",A1TS7CRPHZE5UY,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},John S,It's everything I expected. Just what I need. Just the right size.,Five Stars,1440460800,
3231891,5.0,,True,"08 25, 2015",A5OA88NHOC3HZ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},United Copper Industries,worked great good transaction!,Five Stars,1440460800,
3231892,5.0,,True,"08 25, 2015",A3AXXUSU4KJQ6R,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mark (.,"Great wireless keyboard & mouse set.  The smaller footprint of the keyboard works well for the smaller desk that I installed this on.  Having the Caps Lock LED is a plus, I really don't like the keyboards without this.",Worth the $20.00.,1440460800,
3231893,5.0,,True,"08 24, 2015",A2CWJL4KYF5KUW,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},T. Vukovic,"Excellent wireless keyboard and mouse especially for the price you really can't beat it.  I've been using this keyboard and mouse now for a couple of months and I'm very happy with this purchase.  Both the keyboard and mouse are well made, to be expected from Logitech, and connect quickly.  I've had no problems so far with either device.  I would highly recommend this combo.",Excellent value and quality!,1440374400,
3231894,5.0,,True,"08 24, 2015",A2X2LC7CL1Y9KS,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Voice In Print,Great little wireless keyboard-mouse combo. I like the Logitech brand.,Great little wireless keyboard-mouse combo. I like the Logitech brand.,1440374400,
3231895,5.0,,True,"08 24, 2015",A3GY8SKJ6WEEII,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},starfox707,Works perfectly fine. The typing experience is pretty good and the mouse is alright. It's not the most comfy thing in the world and feels really cheap and lightweight but for 20$ it is perfect for a simple wireless solution.,Cheap but good,1440374400,
3231896,2.0,,True,"08 24, 2015",AWL043P92713F,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},MikeJ,Keyboard died after a few months.,Keyboard died within a year,1440374400,
3231897,5.0,,True,"08 24, 2015",A25PRSLPT8EAQU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Rye&#039;d,Always encouraging to see Logitech keeping up the standard of quality that they always have. This keyboard set works great and battery life is awesome as well.,This keyboard set works great and battery life is awesome as well,1440374400,
3231898,4.0,,True,"08 24, 2015",A8NPUU8BI01V2,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},TL22,"Works fine.
Keyboard has delay.",Works fine. Keyboard has delay,1440374400,
3231899,5.0,,True,"08 24, 2015",A2PVD9N0YBE1E3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Michael A,"I love this wireless keyboard/mouse combo! It works great and for the price I paid, I should have ordered a couple more!",I Wish I had Ordered More!,1440374400,
3231900,1.0,,True,"08 23, 2015",A1ESDFVNI5HIEM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Justin,Mouse stopped working almost immediately. Returned promptly.,Mouse defective almost immediately.,1440288000,
3231901,5.0,,True,"08 23, 2015",A31C13FI2EC0FT,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Bazman4510,Quality from Logitech that we all love!,Typical perfect logitech quailty,1440288000,
3231902,3.0,,True,"08 23, 2015",A2NWZ8I9RNMWF0,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Mihai Oprescu,"Meh - not that great to type on, get yourself a keyboard thats a wee bit more expensive. the mouse is better.",Meh - not that great to type on,1440288000,
3231903,4.0,,True,"08 23, 2015",A1XW0W3135U2E,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},K Ladish,"For the price this is a great keyboard and mouse. Every now and then the keyboard stops responding, which can be frustrating, but If I turn it off and turn it back on a couple times it will usually come back.",For the price this is a great keyboard and mouse,1440288000,
3231904,5.0,,True,"08 23, 2015",A2MS2EV8FZLGCR,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},J. A. Garcia,"Worked flawlessly with and our Acer Laptop loaded with Windows 10. The mouse is a bit small for a average sized American man (I wear X-large men's gloves) so I wouldn't think to use it for my work desktop but it is great for my wife's laptop and/or for a ""weekend"" computer.",Works with Windows 10,1440288000,
3231905,4.0,,True,"08 22, 2015",ANKD5KB76TZA6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Silu,"Not fancy, but they are cheap and good in function.",but they are cheap and good in function,1440201600,
3231906,5.0,,True,"08 22, 2015",A3J7A8MVZ9XDMU,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Michael A. Leyva,This combo works well. It's no surprise since I've owned many Logitech products.,Go for it!,1440201600,
3231907,5.0,,True,"08 22, 2015",A2OM2MHY1LHP0L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Patrick L. McHargue,Works well.,Five Stars,1440201600,
3231908,3.0,,True,"08 22, 2015",A405LLM4XT6V3,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Matt H.,"Works well, its not flashy but if you're just looking for a basic wireless keyboard and mouse in one combo to simplify things its great.  Theres only one light on the whole keyboard and thats only when you use caps lock. After using it on 3 different computers I would always get interference if I put the USB transmitter in the back of the desktop.  So fair warning you will most likely need to give up one of your front USB slots if you're using a desktop (this may not be an issue depending on your case).  I didn't notice any issues while using it on a laptop.",its not flashy but if you're just looking for a basic wireless keyboard and mouse in one combo to simplify things its great. T,1440201600,
3231909,5.0,,True,"08 22, 2015",A1OJ27HUD2E645,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},NK Pati,"I decided to give this keyboard a try after reading mixed reviews. Some are saying that there are two versions of this, I am not sure but the keyboard that I received is working fine and the mouse is working without any problem too. I use this keyboard from my sofa to operate my laptop while streaming to TV.",Durable and low cost,1440201600,
3231910,5.0,,True,"08 21, 2015",A7QPG2IXFKFC6,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Amazon Customer,"nice value, gets rid of some cables on the desk, seems easy on batteries as I forget to turn it off.",decrease clutter,1440115200,
3231911,5.0,,True,"08 21, 2015",A318IKB2XYWDDF,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},victor,good deal,Five Stars,1440115200,
3231912,5.0,,True,"08 21, 2015",A1XJ4ASZUAM3QL,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},T. Munroe,"Connected and worked perfectly. Keyboard keys are just the right amount of travel and touch for me. Mouse is a little smaller than I like, but no show stopper by any means. Got tired of bluetooth connection issues. Just plug in the dongle and turn it on. Connects without loading any drivers. Very fast response to mouse and keyboard - milliseconds. What's not to like? Great product and price!","Plug in the small dongle, turn it on. Perfect",1440115200,
3231913,5.0,,True,"08 21, 2015",A1UGM9T8GPCMUO,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Tony,Save a lot of space. The battery can last a very long time.,Five Stars,1440115200,
3231914,5.0,,True,"08 21, 2015",A28N222OQNHI26,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Jim Ragsdale,Good product; timely shipping.,Five Stars,1440115200,
3231915,3.0,,True,"08 20, 2015",A1AU9LZNPVN7LJ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Matt W.,Mouse is very small and a little difficult to use,Three Stars,1440028800,
3231916,5.0,,True,"08 20, 2015",A2PH102HNA0CKN,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},alag,Bought this to replace a wired keyboard set and am pleased with its performance.  I use it fairly frequently and am still on the first set of batteries.  No complaints here.,"Long battery life, great performance",1440028800,
3231917,3.0,,True,"08 20, 2015",A34VA3ZQKWHQSM,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Robert Sink,"Wasn't as responsive as a hard wire keyboard, went back to my old keyboard.

Robert",Three Stars,1440028800,
3231918,4.0,,True,"08 20, 2015",A3BBWNRO20YZ3L,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Redhawk44,"The keyboard is nice, the mouse is kind of crappy.",Nice for the money,1440028800,
3231919,5.0,,True,"08 20, 2015",A3UZ7DHABYMBZ9,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},mattmatone,I bought 6 of these for the office.  Great product at great price.  I have used the same one at home for about two years with no problem. Highly reccomend,Great product,1440028800,
3231920,4.0,,True,"08 20, 2015",A24DABUKYUAQ3Y,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Leonard Lambert,just what I needed ...We have them at work so I got it for home too,keyboard and mouse,1440028800,
3231921,4.0,,True,"08 20, 2015",A1OYBK9XPAP3QQ,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ronald T. Olague,So far so good,Four Stars,1440028800,
3231922,5.0,,False,"08 19, 2015",A1R222Z6CWFWJK,B00BP5KOPA,{'Package Type:': ' Standard Packaging'},Ted Weiland,"Purchased for lab, used daily with no complaints. Connects fine and is very comfortable. Will definitely purchase again if we need a second wireless combo.",Connects fine and is very comfortable,1439942400,
